2024-09-11 21:22:27,117 INFO    StreamThr :65839 [internal.py:wandb_internal():85] W&B internal server running at pid: 65839, started at: 2024-09-11 21:22:27.117579
2024-09-11 21:22:37,346 DEBUG   HandlerThread:65839 [system_monitor.py:probe():223] {'os': 'Linux-5.10.0-31-cloud-amd64-x86_64-with-glibc2.31', 'python': '3.10.4', 'heartbeatAt': '2024-09-11T21:22:37.341186', 'startedAt': '2024-09-11T21:22:27.113844', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/edward/Sila/train_edu_bert.py', 'codePathLocal': 'train_edu_bert.py', 'codePath': 'train_edu_bert.py', 'git': {'remote': 'https://github.com/deepsilicon/Sila.git', 'commit': '8d22f82bdc75c2e0556e969a3b92136cd1d73b66'}, 'email': None, 'root': '/home/edward/Sila', 'host': 'instance-h100', 'username': 'edward', 'executable': '/opt/conda/bin/python', 'cpu_count': 104, 'cpu_count_logical': 208, 'cpu_freq': {'current': 2699.99800000001, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}, {'current': 2699.998, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 4921.297119140625, 'used': 50.955196380615234}}, 'gpu': 'NVIDIA H100 80GB HBM3', 'gpu_count': 8, 'gpu_devices': [{'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}], 'memory': {'total': 1842.601634979248}}
2024-09-11 21:22:37,346 INFO    HandlerThread:65839 [system_monitor.py:probe():224] Finished collecting system info
2024-09-11 21:22:37,346 INFO    HandlerThread:65839 [system_monitor.py:probe():227] Publishing system info
2024-09-11 21:22:37,346 DEBUG   HandlerThread:65839 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-09-11 21:22:37,448 INFO    Thread-12 :65839 [dir_watcher.py:_on_file_created():271] file/dir created: /home/edward/Sila/wandb/run-20240911_212227-cd3nn0n4/files/conda-environment.yaml
2024-09-11 21:22:41,920 DEBUG   HandlerThread:65839 [system_info.py:_save_conda():224] Saving conda packages done
2024-09-11 21:22:41,921 INFO    HandlerThread:65839 [system_monitor.py:probe():229] Finished publishing system info
2024-09-11 21:22:41,923 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: status_report
2024-09-11 21:22:41,923 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: keepalive
2024-09-11 21:22:41,923 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: status_report
2024-09-11 21:22:41,923 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: keepalive
2024-09-11 21:22:41,923 DEBUG   SenderThread:65839 [sender.py:send():391] send: files
2024-09-11 21:22:41,924 INFO    SenderThread:65839 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-09-11 21:22:42,046 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: python_packages
2024-09-11 21:22:42,047 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: stop_status
2024-09-11 21:22:42,047 DEBUG   SenderThread:65839 [sender.py:send_request():418] send_request: python_packages
2024-09-11 21:22:42,048 DEBUG   SenderThread:65839 [sender.py:send_request():418] send_request: stop_status
2024-09-11 21:22:42,049 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-11 21:22:42,148 DEBUG   SenderThread:65839 [sender.py:send():391] send: telemetry
2024-09-11 21:22:42,176 INFO    wandb-upload_0:65839 [upload_job.py:push():130] Uploaded file /var/tmp/tmpd0_l6tycwandb/14b69ry3-wandb-metadata.json
2024-09-11 21:22:42,449 INFO    Thread-12 :65839 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/edward/Sila/wandb/run-20240911_212227-cd3nn0n4/files/conda-environment.yaml
2024-09-11 21:22:42,449 INFO    Thread-12 :65839 [dir_watcher.py:_on_file_created():271] file/dir created: /home/edward/Sila/wandb/run-20240911_212227-cd3nn0n4/files/wandb-metadata.json
2024-09-11 21:22:42,449 INFO    Thread-12 :65839 [dir_watcher.py:_on_file_created():271] file/dir created: /home/edward/Sila/wandb/run-20240911_212227-cd3nn0n4/files/requirements.txt
2024-09-11 21:22:43,149 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: status_report
2024-09-11 21:22:44,449 INFO    Thread-12 :65839 [dir_watcher.py:_on_file_created():271] file/dir created: /home/edward/Sila/wandb/run-20240911_212227-cd3nn0n4/files/output.log
2024-09-11 21:22:44,886 DEBUG   SenderThread:65839 [sender.py:send():391] send: exit
2024-09-11 21:22:44,886 INFO    SenderThread:65839 [sender.py:send_exit():598] handling exit code: 1
2024-09-11 21:22:44,886 INFO    SenderThread:65839 [sender.py:send_exit():600] handling runtime: 17
2024-09-11 21:22:44,886 INFO    SenderThread:65839 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-11 21:22:44,888 INFO    SenderThread:65839 [sender.py:send_exit():606] send defer
2024-09-11 21:22:44,888 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: defer
2024-09-11 21:22:44,888 INFO    HandlerThread:65839 [handler.py:handle_request_defer():184] handle defer: 0
2024-09-11 21:22:44,888 DEBUG   SenderThread:65839 [sender.py:send_request():418] send_request: defer
2024-09-11 21:22:44,888 INFO    SenderThread:65839 [sender.py:send_request_defer():622] handle sender defer: 0
2024-09-11 21:22:44,888 INFO    SenderThread:65839 [sender.py:transition_state():626] send defer: 1
2024-09-11 21:22:44,888 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: defer
2024-09-11 21:22:44,888 INFO    HandlerThread:65839 [handler.py:handle_request_defer():184] handle defer: 1
2024-09-11 21:22:44,888 DEBUG   SenderThread:65839 [sender.py:send_request():418] send_request: defer
2024-09-11 21:22:44,888 INFO    SenderThread:65839 [sender.py:send_request_defer():622] handle sender defer: 1
2024-09-11 21:22:44,888 INFO    SenderThread:65839 [sender.py:transition_state():626] send defer: 2
2024-09-11 21:22:44,889 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: defer
2024-09-11 21:22:44,889 INFO    HandlerThread:65839 [handler.py:handle_request_defer():184] handle defer: 2
2024-09-11 21:22:44,889 INFO    HandlerThread:65839 [system_monitor.py:finish():203] Stopping system monitor
2024-09-11 21:22:44,889 DEBUG   SystemMonitor:65839 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-11 21:22:44,889 DEBUG   SystemMonitor:65839 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-11 21:22:44,889 DEBUG   SystemMonitor:65839 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-11 21:22:44,890 INFO    HandlerThread:65839 [interfaces.py:finish():200] Joined cpu monitor
2024-09-11 21:22:44,890 INFO    HandlerThread:65839 [interfaces.py:finish():200] Joined disk monitor
2024-09-11 21:22:45,450 INFO    Thread-12 :65839 [dir_watcher.py:_on_file_created():271] file/dir created: /home/edward/Sila/wandb/run-20240911_212227-cd3nn0n4/files/wandb-summary.json
2024-09-11 21:22:45,551 INFO    HandlerThread:65839 [interfaces.py:finish():200] Joined gpu monitor
2024-09-11 21:22:45,551 INFO    HandlerThread:65839 [interfaces.py:finish():200] Joined memory monitor
2024-09-11 21:22:45,551 INFO    HandlerThread:65839 [interfaces.py:finish():200] Joined network monitor
2024-09-11 21:22:45,552 DEBUG   SenderThread:65839 [sender.py:send_request():418] send_request: defer
2024-09-11 21:22:45,552 INFO    SenderThread:65839 [sender.py:send_request_defer():622] handle sender defer: 2
2024-09-11 21:22:45,552 INFO    SenderThread:65839 [sender.py:transition_state():626] send defer: 3
2024-09-11 21:22:45,552 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: defer
2024-09-11 21:22:45,552 INFO    HandlerThread:65839 [handler.py:handle_request_defer():184] handle defer: 3
2024-09-11 21:22:45,552 DEBUG   SenderThread:65839 [sender.py:send_request():418] send_request: defer
2024-09-11 21:22:45,552 INFO    SenderThread:65839 [sender.py:send_request_defer():622] handle sender defer: 3
2024-09-11 21:22:45,552 INFO    SenderThread:65839 [sender.py:transition_state():626] send defer: 4
2024-09-11 21:22:45,552 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: defer
2024-09-11 21:22:45,552 INFO    HandlerThread:65839 [handler.py:handle_request_defer():184] handle defer: 4
2024-09-11 21:22:45,552 DEBUG   SenderThread:65839 [sender.py:send_request():418] send_request: defer
2024-09-11 21:22:45,553 INFO    SenderThread:65839 [sender.py:send_request_defer():622] handle sender defer: 4
2024-09-11 21:22:45,553 INFO    SenderThread:65839 [sender.py:transition_state():626] send defer: 5
2024-09-11 21:22:45,553 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: defer
2024-09-11 21:22:45,553 INFO    HandlerThread:65839 [handler.py:handle_request_defer():184] handle defer: 5
2024-09-11 21:22:45,553 DEBUG   SenderThread:65839 [sender.py:send():391] send: summary
2024-09-11 21:22:45,553 INFO    SenderThread:65839 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-11 21:22:45,553 DEBUG   SenderThread:65839 [sender.py:send_request():418] send_request: defer
2024-09-11 21:22:45,553 INFO    SenderThread:65839 [sender.py:send_request_defer():622] handle sender defer: 5
2024-09-11 21:22:45,553 INFO    SenderThread:65839 [sender.py:transition_state():626] send defer: 6
2024-09-11 21:22:45,554 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: defer
2024-09-11 21:22:45,554 INFO    HandlerThread:65839 [handler.py:handle_request_defer():184] handle defer: 6
2024-09-11 21:22:45,554 DEBUG   SenderThread:65839 [sender.py:send_request():418] send_request: defer
2024-09-11 21:22:45,554 INFO    SenderThread:65839 [sender.py:send_request_defer():622] handle sender defer: 6
2024-09-11 21:22:45,556 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: status_report
2024-09-11 21:22:45,628 INFO    SenderThread:65839 [sender.py:transition_state():626] send defer: 7
2024-09-11 21:22:45,628 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: defer
2024-09-11 21:22:45,628 INFO    HandlerThread:65839 [handler.py:handle_request_defer():184] handle defer: 7
2024-09-11 21:22:45,628 DEBUG   SenderThread:65839 [sender.py:send_request():418] send_request: defer
2024-09-11 21:22:45,629 INFO    SenderThread:65839 [sender.py:send_request_defer():622] handle sender defer: 7
2024-09-11 21:22:45,642 INFO    SenderThread:65839 [sender.py:transition_state():626] send defer: 8
2024-09-11 21:22:45,642 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: defer
2024-09-11 21:22:45,642 INFO    HandlerThread:65839 [handler.py:handle_request_defer():184] handle defer: 8
2024-09-11 21:22:45,642 DEBUG   SenderThread:65839 [sender.py:send_request():418] send_request: defer
2024-09-11 21:22:45,642 INFO    SenderThread:65839 [sender.py:send_request_defer():622] handle sender defer: 8
2024-09-11 21:22:45,642 INFO    SenderThread:65839 [job_builder.py:build():443] Attempting to build job artifact
2024-09-11 21:22:45,643 INFO    SenderThread:65839 [job_builder.py:_get_source_type():572] is repo sourced job
2024-09-11 21:22:45,658 INFO    SenderThread:65839 [job_builder.py:build():548] adding wandb-job metadata file
2024-09-11 21:22:45,661 INFO    SenderThread:65839 [sender.py:transition_state():626] send defer: 9
2024-09-11 21:22:45,661 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: defer
2024-09-11 21:22:45,661 INFO    HandlerThread:65839 [handler.py:handle_request_defer():184] handle defer: 9
2024-09-11 21:22:45,662 DEBUG   SenderThread:65839 [sender.py:send():391] send: artifact
2024-09-11 21:22:45,885 DEBUG   HandlerThread:65839 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-11 21:22:45,949 INFO    SenderThread:65839 [sender.py:send_artifact():1549] sent artifact job-https___github.com_deepsilicon_Sila.git_train_edu_bert.py - {'id': 'QXJ0aWZhY3Q6MTIxNjgyOTQyMQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ0Nzk3NDAzNg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTIxNjgyOTQyMQ==', 'versionIndex': 1}}}
2024-09-11 21:22:45,949 DEBUG   SenderThread:65839 [sender.py:send_request():418] send_request: defer
2024-09-11 21:22:45,949 INFO    SenderThread:65839 [sender.py:send_request_defer():622] handle sender defer: 9
2024-09-11 21:22:45,949 INFO    SenderThread:65839 [dir_watcher.py:finish():358] shutting down directory watcher
2024-09-11 21:22:46,450 INFO    Thread-12 :65839 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/edward/Sila/wandb/run-20240911_212227-cd3nn0n4/files/output.log
2024-09-11 21:22:46,451 INFO    SenderThread:65839 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/edward/Sila/wandb/run-20240911_212227-cd3nn0n4/files/config.yaml
